product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
4044798624,67752782,Top,New Korean style cotton T-shirt for unisex Size M&L,19900000,4900000,4900000,75,No Brand,283,771,3709,613,67,47,13,29,769,4.589076723016905,20112,2343,1,"Paranaque City, Metro Manila",False,False,False,False,False,False,False,"ebd23f8fdaa1ba27bc422991d85a7c74,f42ddaaba04ca53a1b53cfada02aa8eb,bcfe52667791157ba0ee95e6fcb0cab9,8275c0d4414dc9e6cf45f94e704ee6b4,ea208625314c07a572f783aaeca876d0,e49d9c2bfd253e293a5d58df45417a42","[{'name': 'Color', 'options': ['Black', 'White'], 'images': None, 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
9712292578,26854293,Top,Korean Formal men polo cotton shirts top,38000000,18900000,18900000,50,No Brand,22,40,552,32,3,0,2,2,39,4.564102564102564,182,108,1,"Santa Cruz, Metro Manila",False,False,False,False,False,False,False,"4cba70a6640700507a60c48068a1f0df,54b90d92f658b05ecb5d0bc692d591a9,1251b3099626c1eb93ebc22202bcf115,ff499a59cf7d2974f809bbf3d39db02b,96ddddb7cdfedf05430b2c1f31b80cb8","[{'name': 'color', 'options': ['black', 'white', 'light pink', 'peach'], 'images': ['ff499a59cf7d2974f809bbf3d39db02b', '96ddddb7cdfedf05430b2c1f31b80cb8', '54b90d92f658b05ecb5d0bc692d591a9', '1251b3099626c1eb93ebc22202bcf115'], 'properties': [], 'type': 0}]"
9919795109,289910163,Top,【M-3XL/3color/pocket】men pocket minimalist shirt summer top for mens pastel one piece tshirt line printed shirt crop tops loose round neck tee fashion trend korean top,50800000,24300000,24300000,52,,10,4,189,4,0,0,0,0,4,5,14973,11,1,Mainland China,False,False,False,False,False,False,False,"9f60c270479b91eb0533b3f0938b4040,39f7c7c285bae8c37db64cdfd7c49f94,a9b17330b9813f82c17b7a966f4794be,3b64e30c63149117c88b7ce888dc542f,09e8fbd77f58efc8fbdec68209aa01ad,ee93e4dd9ec149b849f34f0dbe255a78,5cdc6921ec3ab5fd9a85c21aabd1c8ba,5a87b72b63cdbb1feb8984bc17fb7d9c,c746596d7ff01686ee10a499b5377693","[{'name': 'colour', 'options': ['gray', 'Black', 'wihte'], 'images': ['5cdc6921ec3ab5fd9a85c21aabd1c8ba', 'c746596d7ff01686ee10a499b5377693', '5a87b72b63cdbb1feb8984bc17fb7d9c'], 'properties': [], 'type': 0}, {'name': 'size', 'options': ['M', 'L', 'XL', 'XXL', 'XXXL'], 'images': None, 'properties': [], 'type': 0}]"
4036052741,266644184,Top,【COD】Latest Summer T-shirt High-quality Korean Fashion Short-sleeved Top Couple Style Cotton Landscape Printing Round Neck Tee Men and Women 3 Colors M-2XL,28500000,25800000,25800000,9,,2256,1416,4016,1241,79,54,16,26,1416,4.760593220338983,9155,4052,1,Mainland China,False,False,True,False,False,False,False,"2dd8c9efcb501282092e9b8a6a20d47b,c6ed6e8748f559dde27b73cb846f29f2,1b7cf9f4d929b7bcf5164c418b2d9d06,28da9606e625d8cf91aeb7a06b1b37ec,11e71d4b1a57c0c5c43c46d39a6a3c51,0c08bf8d54108ccca16ff46f37002655,c4683072126b3b257c93cd33406d1129,9309efb2f4b5818f48c7e7dd2c42ecb6,4e7edc504c6853f981a82837776c0a2b","[{'name': 'colour', 'options': ['white', 'pink', 'Blue'], 'images': ['28da9606e625d8cf91aeb7a06b1b37ec', '11e71d4b1a57c0c5c43c46d39a6a3c51', '89ecb3fedaeae349e1901e051bc16167'], 'properties': [], 'type': 0}, {'name': 'size', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
6951016365,154035407,Top,Korean Fashion Round Neck. NIKE  T-Shirt Unisex,39900000,6400000,6400000,84,,78,173,1219,157,5,4,6,1,173,4.797687861271676,4474,938,1,"Pasay City, Metro Manila",False,False,True,False,False,False,False,"a8976b4c2cdd4f9fa27058de2aa7d838,eb8c8c2dc25e745607ede5b7b02ab7c1,6a068aa031abd699de4d7f6062db3e68,6c009020f077c1fbf7f7fa146e9d0e4c,95a760653f6dc7dc4941d72631c428f1,2281c37e171fb2f5013917f193dd4ec3,a3cdd4681117d83f523149b7691d25cb,db62d4380ee8c057d99e3ffbade63c32,0720948a36ee738def0fdfb684310a6d","[{'name': '颜色', 'options': ['Puma', 'Nike', 'Adidas', 'Gucci', 'Lee', 'Fila', 'Blackpink', 'Champion', 'Tommy', 'Tik Tok', 'Convers'], 'images': ['eb8c8c2dc25e745607ede5b7b02ab7c1', '6a068aa031abd699de4d7f6062db3e68', '0720948a36ee738def0fdfb684310a6d', '6c009020f077c1fbf7f7fa146e9d0e4c', '95a760653f6dc7dc4941d72631c428f1', '84b05b2d78e836a1faa4fcb93f2b4e66', 'db62d4380ee8c057d99e3ffbade63c32', '2281c37e171fb2f5013917f193dd4ec3', 'a3cdd4681117d83f523149b7691d25cb', '20d3bccdd528b63c23f672e9fe669743', '9d105254a2d5ce685e98f40adaa57551'], 'properties': [], 'type': 0}, {'name': '尺寸', 'options': ['Black', 'White'], 'images': None, 'properties': [], 'type': 0}]"
4388177545,23250659,Long Sleeves,Floral Square Neck Chiffon Blouse Korean Top Long Sleeves Top for Women,18900000,16900000,16900000,11,No Brand,421,75,13845,68,4,0,1,1,74,4.851351351351352,742,162,1,"Valenzuela City, Metro Manila",False,False,False,False,False,False,False,"7452ddf57ccf3248ee02c5cd8ae3007b,0922b5fbef9897ea571055c0442228c3,365ba899de74b49d7dd9eb9cd14dd504,80937c8d79bcd388ee05bfadcadccd6a,15f9c0eedb33ad1b1c0b0d048cec27d4,b0e5ece6dee5687873c00baaaebedb83,79c6cd29a43767f4bc212e41f172be52,41d6e967fbbc43f0e3c155118f47d502","[{'name': 'VARIATION', 'options': ['ORANGE'], 'images': ['0922b5fbef9897ea571055c0442228c3'], 'properties': [], 'type': 0}]"
6777408268,365058565,Long Sleeves,Classic Knitted Korean Blouse Top Longsleeves,27900000,12900000,12900000,54,No Brand,29,14,532,14,0,0,0,0,14,5,97,31,1,"Tondo I / Ii, Metro Manila",False,False,False,False,False,True,False,"2c5997ecd26def5619db9034c1809d21,124226b1ce5b0ad9ab71e2329811d301,78856874d40fc15e3c887c6022be8a9e,67452d48a9c71c9d581a34755effde48","[{'name': '颜色', 'options': ['Black', 'Maroon'], 'images': None, 'properties': [], 'type': 0}, {'name': '尺码', 'options': ['Freesize'], 'images': None, 'properties': [], 'type': 0}]"
10315147015,36934404,Long Sleeves,MELODY Korean Trendy Puff Sleeve Top Big Sleeve Plain Tops 3/4 Sleeve Tops 11215#,29900000,6800000,6800000,77,,8,1,453,0,1,0,0,0,1,4,562,4,1,"Taytay, Rizal",False,False,False,False,False,False,False,"21c3e3a64ec54f6a13bd86da22669c55,e5b08470ab491616d3229d2c6e188cbe,9265a88d1cbc51c85148ba38dee72897,b6f7d18a322680bb27b1e2bbde1e854f,e96a5bad36b4f27f5c6739c066aae30c,b41195b6fb0544c4833cfa28bc550c5c,dacfc2a30ecd865c9eceacad08638caf","[{'name': 'COLOR', 'options': ['BEIGE', 'MAROON', 'PASTEL BLUE', 'RUST', 'OLD ROSE', 'BLACK', 'WHITE', 'ARMY GREEN', 'MUSTARD', 'AQUA BLUE'], 'images': None, 'properties': [], 'type': 0}]"
4289483762,428201165,Long Sleeves,Women's Chiffon Blouse Fashion Korean Style Niche Top Loose White Bottoming Shirt,106100000,36100000,36100000,66,,8,0,249,0,0,0,0,0,0,0,14983,1,1,Mainland China,False,False,False,False,False,False,False,"168480a4bfa36652fe9abd7f769700a2,c064ad31062167666f3da11b074a890d,a231a6474f00cd89403de8f555d8041d,1d938cbf17d16303a164bf0dd89d32a3,78665e5ef47ce601fb8f9b7bddeff7d2,84741f6a364495d70ae488195bde002f,27eb2ef1e3ff00b50d9b9536ddc096cd","[{'name': 'color', 'options': ['white', 'pink', 'blue'], 'images': ['c064ad31062167666f3da11b074a890d', '168480a4bfa36652fe9abd7f769700a2', '78665e5ef47ce601fb8f9b7bddeff7d2'], 'properties': [], 'type': 0}, {'name': 'size', 'options': ['M', 'L', 'XL', '2XL', '3XL', '4XL'], 'images': None, 'properties': [], 'type': 0}]"
8269197350,325618926,Long Sleeves,Summer New Plaid Shirt Korean Style All-match Blouse Slim Bow Puff Sleeve Short Sleeve ins Top,60000000,26800000,26800000,55,,39,1,1434,1,0,0,0,0,1,5,7992,1,1,Mainland China,False,False,False,False,False,False,False,"2603e9f3b21351f4baf228051282ccc6,ed77d52193ca8e633b5c288b3f6d37c0,9501ac4d14b9bfde2f1e063b25c7ac6c,0cdd537b9e79c1d0f54f3c495bb862e2,30901fcd3647c70687d573cbc7ebb401,959bd4aab71032a182831cdada687fca,a6f87510e5e751efd03e3553c31a1e63,aad199d1d6943e07c2417dff4fcd5148,95a4f44c375181182e620eba9ffc16bb","[{'name': 'Color', 'options': ['Blue', 'Apricot'], 'images': ['de9998930dbc784615f4c05f6cfe9e76', '137e5a27e65325fa59cb3e5b3991dd73'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
