product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_image_variation,product_text_variation
9400747359,229854328,Short Sleeves,UNIQ.MNL High Quality Low Price Callie Basic Cotton Longback Top 2040,15000000,8900000,8900000,41,No Brand,809,1348,7844,1273,44,17,6,8,1348,4.905044510385757,577,3727,1,"Taytay, Rizal",False,False,False,False,False,False,False,"edeea9e4084632b620e10ca5dd838ad2,d5bc35ff1e47c3ba87452a5a5ca9b1a3,f3f8619be10be48d227379f77fd1faed,055c7f4cc4d6915304c50ff868b2f835,fd09fb0ab3515465e25df1a0f1bf52a4,e291484b45b4c427c2310fea659aab9a,f70bd2895970fdeb9fbd5c3978d03dda,013685ae3908368c17e7e91e98d9af74","[{'name': 'Color', 'options': ['Black', 'navy blue', 'Maroon', 'Rust', 'Mocha', 'Mustard', 'white', 'Old Rose', 'army green', 'PEACH', 'TEAL GREEN'], 'images': ['77cda68a88110cf7932544eebad0ef69', '9bd60791acc98b41d652b5b23193e250', '892c915335c7041dcf433cb7eb9c1165', '22863e5760384aaca9f4e533eaf11dc2', '9e543c677aa8d8db60fb913e8957721c', '26854feb48f3af12dd9a1ddbc9e3de08', '56eb83d50611fe471b30e84f4ae46843', '39dd5c5343d24854d41bce01912d583e', 'f397aa0cc2b4e90fff58332e8fab4426', '448641ffaefb43248ee21c4db8c631e1', '2b5a3d2361548616b6cf809aec11c0b8'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['Free Size'], 'images': None, 'properties': [], 'type': 0}]"
3975163837,369909059,Short Sleeves,Short-sleeved T-shirt Women's Summer New All-match Korean Sexy Open Back Letter Printing Loose Top,0,23400000,23400000,0,,142,17,538,17,0,0,0,0,17,5,5962,31,1,Mainland China,False,False,False,False,False,False,False,"6127c51302d7dc735c49dc1a4a916e8c,b56863ea3b9eac1b77a1842d763a304e,fd14f9b7068b5bb9c9f12de7c7e9b22c,53e9df42939e9279161b79552e2d19a9,2ec3bfc20466a7c2470984950835d01c,842be918ff5610209dd5b45e5e2f9038,3a80002e234e030566412933e6e62adb,5a8a4388ea43ae53f14d2182c85cf300","[{'name': 'colour', 'options': ['black', 'white'], 'images': ['b56863ea3b9eac1b77a1842d763a304e', '53e9df42939e9279161b79552e2d19a9'], 'properties': [], 'type': 0}, {'name': 'size', 'options': ['M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
6017873774,1083822,Short Sleeves,NKD Korean Fashion Toni Tie Basic Blouse 1059,15000000,5500000,5500000,63,No Brand,4183,10247,22292,9647,316,175,43,66,10247,4.896642592231115,95113,44253,1,"Taytay, Rizal",False,False,True,False,False,False,False,"740e6abfeddaf701e056355ca6a51b01,c9bfff44cabc1bf3003d83e1f5eb3171,09c549fe7460402e078203a8b31649d3,fa822e745e5179dacaa9e59c0f800329,97e1f3ee7c1900d9d58f282a2e4af904,81324e8a2232560c9e2496013f33c1a6,e903f83aaae951519a8bf24eb1a702e7,f3b13a6035ee17de0f55c95cbda4afb5,1e5c4ee97d6f48db4529ecde7673eab8","[{'name': 'COLOR', 'options': ['PL RUST', 'PL A. GREEN', 'PL O. ROSE', 'PL N. BLUE', 'PL BLACK', 'PL MUSTARD', 'PL MAROON', 'A-TROPICAL NAVY', 'B-TROPICAL O.ROSE', 'C-TROPICAL BLACK', 'D-TROPICAL MUSTARD', 'E-TROPICAL WHITE', 'F-TROPICAL MAROON', 'FLRL N.BLUE', 'FLRL RUST', 'FLRL BLACK', 'FLRL A.GREEN', 'RANDOM PLAIN', 'RANDOM PRINTED'], 'images': None, 'properties': [], 'type': 0}]"
4043516018,141606030,Short Sleeves,35903 Korean Chic Retro Pullover Short Sleeve Knitwear T Shirt Tops,78400000,52600000,52600000,33,,2168,23,13634,21,0,2,0,0,23,4.826086956521739,9767,42,1,Mainland China,False,False,False,False,False,False,False,"f407edea58187ef9af7b184fcb265526,4955498909c4f50ec49ca827b6285aa8,494cf4db48acec192053d1518722d0f5,9248369035ce3d2c2286bec0f4cdd98e,419e64be8b4a99b8bd6cb775ffd67e7a,46246509e402528ace955c40f2217f30,6d86038d3a27c167ec9f6517cf95b8c0,561df380aa190631553ac231423346de,5d1f69def06ae937669dfc5041111e34","[{'name': 'variation', 'options': ['picture color'], 'images': None, 'properties': [], 'type': 0}]"
3996477111,36754442,Short Sleeves,Kathryn Trendy Cotton Kint Blouse #11234,19900000,5000000,5900000,75,,29,3,2008,2,1,0,0,0,3,4.666666666666667,4543,5,1,"Taytay, Rizal",False,False,False,False,False,False,False,"c90bcea3b6ff14d9818c88bf6a3751aa,87bf11c154798742fbeb67b1351b3cda,6332d4621dbe5e1bd8f0897ba84dd283,0d59d104fa5e190d2294b82879f8f984,ac8c41fe2ee21683bf3030f49128704d,43a882d36a9e81602fbc077bdd3589c1,40516a143a2f12a6a18e6350247f413e","[{'name': 'Colors', 'options': ['Moss Green', 'Old Rose', 'Rust', 'Maroon', 'Navy Blue', 'Green', 'Mustard', 'Matcha', 'Purple', 'White', 'Dark Gray'], 'images': None, 'properties': [], 'type': 0}]"
6356385195,312874722,Short Sleeves,Korean loose T-shirt is the new trend of summer women Sweethearts outfit,16900000,6900000,7900000,59,No Brand,10241,7499,59092,6190,546,436,134,193,7499,4.65435391385518,494922,36898,1,"San Nicolas, Metro Manila",False,False,True,False,False,False,False,"8eabc59ea166debd8099364144d36f78,c9488c4cc7c2ae3db68bfd0658b24d16,2e559436bacf423e77c872897b8a9721,cac6da057dfba6fb6c23c324f906b5cd,7d54ce091cf5fd0229931ec845203a2a,f782c69dc111c1f2b2643e4a767e0307,24298bbd37438b76b977a9a8e91cd811,501899511f4faaf2478c8d6a0b750c7a,0aa62d99af20e02cffd290b686531d86","[{'name': 'color', 'options': ['3029', 'dog-pink', '3333', '3005', '3054', '3032', '3050', '3001', '3085', '3093', '3039', '3087', '3010', '3053', '3074', '3071', '3102', '3035', '3002', '3077', '3004', '3066', '3017', '3089', '3088', '3098', '3084', '3034', '3031', '3086', '3052', '3057', '3094', '3067', '3027', '3097', '3103', '3042', '3080', '3083', '9003', '3065', '3041', '3064', '3028', '3091', '3058', '3059', '3090', '3082'], 'images': ['c68abbb07be1d8d25af14017a8c1a4bd', '2e559436bacf423e77c872897b8a9721', '24fb3b54b99f89c1828bdfc9704e093c', '0873aa43d8b6c916a04ffaf9b8cf277a', '61ee415249aa2e2ccfbca43256cec7e4', 'e786aa1b6f1f3b60fa654237d0a1e0d8', '4afab93e77d457e3f9259a314c46818d', '023cf2788f1cad378050874df0ccfbbe', '0d7752075f1bfd4c265501a32eb1f935', '00a33691379bcd36848479e51e45d834', '96189f4d3783597b85e9d3a84d76bdfc', '173722b0c00ae4d2fabff9afabfaac3c', 'fd93b9e3ada32eec62ce6b723e5d19d1', '22fc6e027cbee14b22263353371230f9', '99eb5fa25101d4bcb550f801aa363f36', '6053bd35bc0f2a47a15511389fb6de9c', 'cd2e890a244a23c51776cd879e2ee62a', '6a135b2ca5816af96891a37c515df94f', '3d7a0f4b7444a8fabedef71ff4d1e4d6', '9e4df3983dd13729dff9f61160bfff9c', '742905f62025168d009246b1f69fd77e', '805db52792afaebb2f731c02adbcaa2f', '5b4d6d77c84fa241ed340943699ae88f', 'fecd29c0589c25ea5e0ea633e49936db', '65035a4b74c6ea52dcab406e396911dc', '56d2e6d74554aa36e99fbd82fe7c3845', '3b5ce7668b9323af0ddd326a7d7bf57a', '36970aa6ab2c6664e00f163cdb0e35a3', 'fcaa1f729df0a545123a9c4e5ddc6d51', '10cbfdc0fb04c735d78bb4a3d8924a3a', 'b00d32401e194e3bac0c721329ee1597', '918f1676f8b248222cb2a4bc9af8ba29', '95af893c06fc5b4f531f36ce2895b565', 'b11e8fb61d9e9cc43f71bb8a4461d340', '27fe0150a0242570df50ebdbf92e8f48', 'c6753f0e57e0a719c1043af0cc28b6b6', '24298bbd37438b76b977a9a8e91cd811', 'db64aa614aa204eaf2529e8696b3a61d', '3b4be49a96da8c3fd9b41122ca58f9c0', '46a1f5b045cb806180932e6ce1ee489b', 'bd4cfd1b598203927325dd8ca7d338c3', 'ce12dfe8fbd38ace7744df43f86c61ac', '7dcda7df626220419006bdbbeef550b9', '3e210839047b157007cf089056eab889', '1ad754218f62e29bb720089b1343e3ea', '42365bf5248709de7cfaf7282acddbb3', '44eecbcd5f7982e3df0a04f919cd4322', 'cac6da057dfba6fb6c23c324f906b5cd', '18b16093331fe0cc203f636a0ca70487', '347b54116c31de6a6c02f432b2276c7c'], 'properties': [], 'type': 0}]"
11306791340,360379308,Short Sleeves,Puff Sleeve Chiffon Square Collar Slim fit Short Sleeve Top Cute Tops,52800000,26900000,26900000,49,,7037,845,126462,766,42,28,2,7,845,4.8437869822485204,3101,1941,1,Mainland China,False,False,True,False,False,False,False,"388b69a714cbdfefc0e10dcd5f640b8a,0af77775ac9a0b658b6afcf818f54a2c,c3b9059958abb2b4e257429125434429,50191c8cc9002e92541b4b5fb8998d4b,c8608f0a6b342111192d916812869416,be2751c2c98a08ea8517b4f47a2f15ba,746eeb93bfe8792d0233c39a2089f6be,fbdcb2c37e6df58ce9aacd472caedb12,fce35c18dc35926d36081d6f1d542c7e","[{'name': '颜色', 'options': ['Orange', 'Green', 'Blue', 'Pink'], 'images': ['c8608f0a6b342111192d916812869416', 'c3b9059958abb2b4e257429125434429', '0af77775ac9a0b658b6afcf818f54a2c', '50191c8cc9002e92541b4b5fb8998d4b'], 'properties': [], 'type': 0}, {'name': '尺码', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
7356348155,36637203,Short Sleeves,Korean fashion women summer cartoon short sleeves T-shirts oversized shirt,7900000,7900000,7900000,56,,16995,15386,52341,12851,1099,796,260,380,15386,4.676418958455237,351471,72159,1,"San Nicolas, Metro Manila",False,False,True,False,False,False,False,"a56dc01b131b843155e6b5edfd34c731,d50a4a0fcf225cd4986c9b6a495f2a80,cc708d4e8cfb7056749e1f7fb51657ba,eed00df49d7acb8f1a6961369a24c8b4,caa02786c3fc3fcccde4f835732dcce9,c71c21765b9676b1d1ec2545c7cbaf4f,4d7d82cfe341ec5a88966cc18f48caf6,efb60912848b206a3db522ee9b72640a,08d2cf4909351bb49c9593e596cb980e","[{'name': 'color', 'options': ['Random Assorted', '3333', '3001', '3002', '3004', '3005', '3091', '3010', '3017', '3027', '3028', '3029', '3031', '3032', '3034', '3035', '3041', '3042', '3050', '3052', '3053', '3054', '3077', '3058', '3059', '3060', '3061', '3065', '3066', '3067', '3069', '3071', '3074', '3082', '3083', '3084', '3085', '3086', '3087', '3088', '3089', '3090', '3093', '3015', '3097', '3098', '3102', '3103', '3105', '3039'], 'images': ['30b90d675a06c7e30e0cd00d9beed650', 'd50a4a0fcf225cd4986c9b6a495f2a80', '978db2e53e2578f42c0e80c3a8a27724', 'f5a08adb705ffb9f334e48927a90472c', '742905f62025168d009246b1f69fd77e', 'e91309234327f911cf40bdb47cad17d7', 'e713beb0c5e0170abea56d250443e60e', '6b97c05645f13cc44ea32a05542259d7', '7bbc9a18012eb94f271ebc277b80a3fa', '7057f8ab7e91af6df7896bc961134e7c', 'a2990a825e5c19ea6e704f7ce2743970', 'c71c21765b9676b1d1ec2545c7cbaf4f', 'a63e039434b942ad5b477266a33859d2', 'cee21f3bb9b3fbca43b549d2fff92186', '3ef87d9cf0591a28baca4e787a4eb28c', '583875b0ffd605b89cb16512b322faa6', 'eed00df49d7acb8f1a6961369a24c8b4', '501899511f4faaf2478c8d6a0b750c7a', '7abad7407515daea480ae741f18816dd', 'c1a41a07d26874044df9452a53b4851c', '0aa62d99af20e02cffd290b686531d86', 'c55e6b5797059fc75e427b30ab395711', '90be2f722830be1dba17d038f173c1a1', 'e4844b3ae5101dfa5bb94a0587b05a6d', '87dc7f4a7942a49d42584a2813661502', 'a4b4c14c789088021ffc40790353f3ce', 'dd196763bd1b3ef424d6ef51abda88ba', 'a9ba47ba503c15398703e20d5646dfa7', 'ab4b86ae467c181d2b430abfb124b12c', 'b0f69aeb51bab166f96d0502f66fc3cb', 'aa341701321f827c39722d212a3e06fa', '1629d573ef8cae3c91cd2a44e67c9be4', 'de1e7332fb7b8b1144403c2dd82630af', '347b54116c31de6a6c02f432b2276c7c', '6d6d14b0d5dde5407e72853bcddf47ca', '3b5ce7668b9323af0ddd326a7d7bf57a', 'cc708d4e8cfb7056749e1f7fb51657ba', '0ef39f35aed4b5d7e8f5bae5ee289cd2', '8670ab5f73e5542ff3db6822386a3f24', 'b420823fe6f8b9356b337bc1c9b01b46', '3f606da0454932b4ad47a8bc6dc8a680', 'd737b91e9758f048c1a36a03fcf7e688', '5816ad7d292f8fc4057fa11aacb239f8', 'c185e54cd21763a0e23973560b81b8b9', '8cdc06cb1c9e3d185a8d7aa720a34ca5', '7c9498209c2a70150a983cd9a552d4ba', '8b4212820ffe789045f90b51fc24aa60', '3e51fbb150705f4300ebcf635b10a936', 'ba0bab952b54f39a5def4a762fbd9eb4', '1e45b634caa1ef0d99a1a10d242aecc9'], 'properties': [], 'type': 0}]"
4289697795,360379308,Short Sleeves,Chiffon Korean-Style Square Collar Slim Sweet Floral Short Sleeve Top,48000000,25500000,25500000,47,,1305,414,40690,378,17,10,3,6,414,4.830917874396135,2905,833,1,Mainland China,False,False,True,False,False,False,False,"9c1db96dfb11c34c2f47d1a6169d2acb,564992c8f47dc666438a91dc08437820,ed48f538f421d750a2eb6d146f9e4615,b0857214e2fb5cf5e5882d80f1a190a1,3e62ad57a53d4e71ea0c9ca3edf70f06,9d5dc55df7d6674196489fe5f3df99df,acbf4edae7fbdd8f98ad2ce0172ceca4,c0892bd1b8376de56ee2ed07a7665d77","[{'name': 'Color', 'options': ['White', 'Black', 'Pink'], 'images': ['564992c8f47dc666438a91dc08437820', 'ed48f538f421d750a2eb6d146f9e4615', 'b0857214e2fb5cf5e5882d80f1a190a1'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
9934287813,352552860,Short Sleeves,Kawaii Manga Killing Stalking T Shirt Women Harajuku Grunge Kawaii Korean Style Cartoon Women T-shirt Anime Graphic Tees Female,49500000,25200000,25200000,49,,7,1,118,1,0,0,0,0,1,5,49898,1,1,Mainland China,False,False,False,False,False,False,False,"18e4388f43dd39c4611cf8a4cd73b941,5caf479e81d46fd8203574b8f2c69f5c,ee371e2246e0ac029eda722196901f62,f83372f97fc4f9a2588e8070c7f41673,fb134807187ed2a02b2ffa2a9f7a9a15,7cdfea237bea7445e0c06c743f0e191f,216dfbbb022f976c10d175888bf1263f,fb624d6f21a57d78af93c75502d863c9,f1dd353048f1b88ed52079213ac9a8a6","[{'name': 'Color', 'options': ['32280', '32281', '32282', '32283', '32284', '32285', '32286', '32287', '32290', '32294'], 'images': ['5ca1d1afa1aaa1dc15b9528cca734a48', '4a7679882b91e55639da249d58c2f8a2', 'c44f5b23cc88bf00808f18e6373e8acc', 'e171afbb01da1709da70378024bc5cd9', 'f83372f97fc4f9a2588e8070c7f41673', '4debc82e6cd75c0e8a4f843c61df88bc', '6ba9fa36a406ba863a29434f7a2ef262', 'fb134807187ed2a02b2ffa2a9f7a9a15', '216dfbbb022f976c10d175888bf1263f', 'fb624d6f21a57d78af93c75502d863c9'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['M', 'S', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
