product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_variation_count
4681986944,41311013,Crop Top,POWERPUFF Pastel Croptop Tees,150,65,65,57,No Brand,3827,3520,16243,2870,244,205,76,125,3520,4.61,16620,11264,1,"Pasig City, Metro Manila",0,0,1,0,0,0,0,9
7944182309,41311013,Crop Top,Oversized Roundneck Crop Top Tees,,65,65,0,No Brand,5174,2079,5839,1632,135,122,68,123,2080,4.49,10465,7156,1,"Pasig City, Metro Manila",0,0,1,0,0,0,0,9
5153713315,312874722,Crop Top,boutique korean sexy plain short sleeve croptop,119,89,89,25,No Brand,110,60,802,51,4,4,1,0,60,4.75,39653,157,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,4
8810572403,46399675,Crop Top,BELLA F21 Ruched Tiedye Top,200,59,59,71,No Brand,5616,11295,24715,10563,322,238,66,106,11295,4.87,6504,38182,1,"Pasig City, Metro Manila",0,0,1,1,0,0,0,6
4073207115,346991913,Crop Top,two tone raglan crop top tee,60,48,48,20,No Brand,466,326,483,312,10,2,1,0,325,4.95,2007,952,1,"Quezon City, Metro Manila",0,0,0,0,0,1,0,9
6775336771,346991913,Crop Top,two tone raglan crop top tee,70,52,52,26,No Brand,144,296,401,290,3,2,1,0,296,4.97,338,564,1,"Quezon City, Metro Manila",0,0,1,0,0,1,0,1
9611477618,346991913,Crop Top,two tone raglan crop top tee,70,52,52,26,No Brand,97,147,428,146,0,1,0,0,147,4.99,285,298,1,"Quezon City, Metro Manila",0,0,0,0,0,0,0,1
8069528868,461815350,Crop Top,jiaoBack tie bow knot square neck floral lace bubble short-sleeved shirt women's summer one-shoulder waist short top,1194,418,418,65,No Brand,0,0,46,0,0,0,0,0,0,0.0,1200,0,1,Mainland China,0,0,0,1,0,0,0,1
6389643257,346991913,Crop Top,two tone raglan crop top tee,70,52,52,26,No Brand,33,82,815,81,1,0,0,0,82,4.99,566,191,1,"Quezon City, Metro Manila",0,0,0,0,0,0,0,7
7917146114,41311013,Crop Top,Savannah Summer Crop Top,,65,65,0,No Brand,7900,4866,8340,3398,287,359,264,558,4866,4.17,23761,15844,1,"Pasig City, Metro Manila",0,0,1,0,0,0,0,7
8954834764,41311013,Crop Top,THALIA (Shein Inspired) Smocked Backless Crop Top,250,59,59,76,No Brand,1967,869,19521,756,38,30,15,30,869,4.7,2856,3007,1,"Pasig City, Metro Manila",0,0,0,0,0,0,0,11
8257225587,53862299,Crop Top,YA_shop EVELYN TOPS Cash on Delivery,,149,159,0,No Brand,2,5,113,4,0,0,0,0,4,5.0,25999970,5,1,"Taguig City, Metro Manila",0,0,0,0,0,0,0,13
6194706072,490826867,Crop Top,Alythea Fashion Polka Dot Puff Sleeve Crop Top Blouse for Women Short Sleeve #326,249,229,229,8,No Brand,1,0,147,0,0,0,0,0,0,0.0,261,0,1,"Paranaque City, Metro Manila",0,0,0,0,0,0,0,4
8879424997,470354042,Crop Top,2021Korean Version of the NewTT-shirt Women's Short-Sleeve Summer Loose-Fit  Round-Neck Solid Color -Style Top ins- 【Two-Pack】,228,136,182,40,No Brand,0,1,20,1,0,0,0,0,1,5.0,41999,1,1,Mainland China,0,0,0,0,0,0,0,14
